0.0306616721531 0.00449813843946 0.170505844007 0.79245554436 0.0018788000933 
0.387018869168 0.00836122065206 0.455198866759 0.143806875318 0.00561416781044 
0.0148717083308 0.00243379287671 0.00991121136685 0.0148977674725 0.957885518378 
0.498774335953 0.0393418106297 0.164589526291 0.289649462663 0.00764486580873 
0.0347075883468 0.856125496581 0.000435120825535 0.106325522482 0.00240627171756 
0.041592004217 0.340758577936 0.00443299709454 0.611034720938 0.00218169849079 
0.0619671086193 0.000167496096925 0.913063004064 0.0232192540615 0.00158313523747 
0.0359253747115 0.00176371146336 0.422961121572 0.537330156597 0.00201963476493 
0.0268761583368 0.0124591548465 0.0261815025022 0.235962455949 0.698520728397 
0.138513714252 0.512464294778 0.00706300264957 0.338942105837 0.00301688419817 
0.342243412474 0.592921583591 0.00308047290903 0.0586543034538 0.0031002288673 
0.244412008083 0.697119279346 0.00178804418176 0.054512465991 0.0021682041515 
0.386810178225 0.0155572155547 0.354744914404 0.237058937053 0.00582875444137 
0.193705085893 0.0613731253075 0.0688408619728 0.67137949259 0.0047014350613 
0.51305623505 0.161768933533 0.0477177508596 0.272813198658 0.00464387936648 
0.0636758872799 0.00530365085933 0.219949526363 0.464306647889 0.246764284744 
0.798741082472 0.0461258771995 0.0525970008071 0.0916066179891 0.0109294235523 
0.312394598309 0.00214246204986 0.635961849958 0.0463263635559 0.00317472757089 
0.140317534483 0.608667431658 0.00460441622671 0.242529146873 0.00388146734779 
0.117612414913 0.00230352978309 0.670777080854 0.206525213412 0.00278176024928 
0.0122147494356 0.976873633426 2.0189660336e-05 0.0105711834103 0.00032019841226 
0.0422856860721 0.782497789254 0.000838843292343 0.172429187607 0.00194849489877 
0.332349831908 0.0657128872208 0.0761988605401 0.518877956788 0.00686046523232 
0.477952535501 0.00483171557369 0.4595558659 0.0529793816031 0.00468050218286 
0.114848195544 0.00868981073701 0.330603505218 0.542721392009 0.00313709682607 
0.0234378279695 0.000258289625799 0.822391186985 0.152960841783 0.00095185279311 
0.134494522237 0.239650765969 0.0207059047995 0.60248911563 0.00265969122987 
0.0954572588407 0.300009543225 0.000796140939426 0.0733801125061 0.530356944412 
0.0327339851653 0.000124648725607 0.284047303883 0.0283342543011 0.654759800657 
0.090436752059 0.0994615413235 0.0297350232063 0.778362720769 0.00200396230624 
0.64903584185 0.0100545348447 0.279568870903 0.0549436756161 0.00639707572668 
0.0299827422108 0.116334445067 0.00905413987092 0.843007745799 0.0016209265475 
0.0346610535337 0.0255943593812 0.0398093618398 0.624182458818 0.275752769072 
0.636192729149 0.284821984041 0.0114740421739 0.0647120407127 0.00279920511263 
0.810080611782 0.112862055582 0.0217101045461 0.0508709700965 0.00447625969525 
0.0888601577404 0.000885527944865 0.80452720635 0.104051790243 0.0016753180522 
0.0925888708142 0.0268007218866 0.0134341994629 0.0349375733334 0.832238635417 
0.0413688331383 0.612186444146 0.00177349393921 0.342404555793 0.00226667466103 
0.123135174528 0.0613911346806 0.0246618074365 0.18425128869 0.606560587937 
